Gene	WT_mean	Toluene_mean	log2FC_Toluene_vs_WT
LOC111311831	7.28	5.9350000000000005	-0.2946903756466242
LOC101307620	65.295	53.224999999999994	-0.29486847115884135
LOC109722783	8.98	7.32	-0.2948717600240857
LOC109175684	56.230000000000004	45.835	-0.29489036757238435
LOC110659285	11.79	9.61	-0.2949553544476525
LOC111286018	12.35	10.065	-0.2951638430303067
LOC111446374	7.16	5.835	-0.29522688580212875
LOC110099381	0.27	0.22	-0.29545466914141494
LOC100248771	0.27	0.22	-0.29545466914141494
LOC9326093	0.405	0.32999999999999996	-0.2954550739352209
LOC108193777	1.08	0.8799999999999999	-0.29545557992904325
LOC100258818	14.925	12.16	-0.29558768072888364
LOC100241632	1.025	0.835	-0.29577548676060655
LOC100242918	5.984999999999999	4.875	-0.2959489734208976
LOC105166193	0.62	0.505	-0.2959842977416546
LOC100305814	9.51	7.744999999999999	-0.29618006749957165
LOC107419609	10.635	8.66	-0.2963810722963768
LOC100247061	7.5649999999999995	6.16	-0.29640968802465034
LOC100253102	19.865000000000002	16.175	-0.2964630646403078
LOC111403507	11.6	9.445	-0.2965020752498692
LOC109011074	0.915	0.745	-0.2965309580348001
LOC109232880	7.665	6.24	-0.2967397198139381
LOC101309415	1.21	0.985	-0.2968111454634038
LOC110659156	2.715	2.21	-0.29690570698918284
LOC111373021	31.365000000000002	25.53	-0.2969620143907954
LOC110603758	0.8600000000000001	0.7	-0.2969813543170861
LOC101508681	2.66	2.165	-0.2970590967692301
LOC103984886	2.8200000000000003	2.295	-0.297200891953728
LOC100249214	12.165	9.9	-0.29723586283860814
LOC103499424	13.844999999999999	11.265	-0.29751771626602885
LOC109007692	22.21	18.07	-0.2976128718001465
LOC8060905	43.825	35.655	-0.2976496794401341
LOC100266839	5.82	4.734999999999999	-0.2976546706382132
LOC110636604	5.470000000000001	4.45	-0.29773543648448436
LOC101214894	34.135000000000005	27.765	-0.2979843462519681
LOC18588695	0.75	0.61	-0.2980809114532012
LOC100247502	17.705000000000002	14.4	-0.2980880133592633
LOC108338936	3.99	3.245	-0.29817018521078364
LOC109797076	4.175	3.395	-0.2983645437254094
LOC18591816	12.79	10.4	-0.29843270993118154
LOC100256813	7.545	6.135	-0.29845751291773537
LOC109011894	0.535	0.435	-0.2985228706396315
LOC102611525	10.51	8.545	-0.298610240719842
LOC107622175	7.22	5.87	-0.29863828782210067
LOC105171231	7.109999999999999	5.78	-0.2987800204282204
LOC18588759	94.91	77.155	-0.29880044527815214
LOC100259633	3.1799999999999997	2.585	-0.2988623805446128
LOC105038903	10.2	8.29	-0.2991251127754492
LOC100268128	2.83	2.3	-0.2991680744150737
LOC100853545	9.475000000000001	7.699999999999999	-0.2992674623765313
LOC107962846	113.105	91.915	-0.2992904792155436
LOC110659220	2.455	1.995	-0.2993341425928211
LOC105641125	29.975	24.354999999999997	-0.2995417593549886
LOC111011477	11.280000000000001	9.165000000000001	-0.2995602523438731
LOC110426698	4.824999999999999	3.92	-0.2996752190099546
LOC110751249	10.605	8.615	-0.29982188788159614
LOC110673105	4.21	3.42	-0.2998238290227716
LOC104606869	15.24	12.379999999999999	-0.29985156640975524
LOC107422871	19.95	16.205000000000002	-0.2999497090796375
LOC8286618	24.125	19.595	-0.30004335561575507
LOC105965801	24.125	19.595	-0.30004335561575507
LOC110605559	34.629999999999995	28.125	-0.3001692815699097
LOC105176953	16.605	13.485	-0.300262181165105
LOC102603311	2.02	1.64	-0.30065931264717044
AUX1	27.03	21.945	-0.30066922930749695
LOC100243208	6.27	5.09	-0.30079973338411625
LOC100265067	13.309999999999999	10.805	-0.3008114739231414
lon	13.145	10.67	-0.3009539403355967
LOC104612596	33.31	27.035	-0.3011269875395471
LOC107421124	5.095	4.135	-0.3011947512551031
LOC111278149	2.03	1.6475	-0.3012010971769975
LOC109168515	7.455	6.050000000000001	-0.3012731651799634
LOC111318152	5.305	4.305	-0.30133945034718956
LOC110627919	1.9224999999999999	1.56	-0.30143739472171516
LOC105950899	22.035	17.880000000000003	-0.3014501448793627
LOC100248830	5.54	4.495	-0.3015647999935053
LOC109850154	4.4	3.57	-0.3015793732645581
ABCC1	0.265	0.21500000000000002	-0.30165443378917134
LOC107427481	14.195	11.515	-0.30186841427725364
LOC100251277	2.86	2.3200000000000003	-0.30189022423837764
LOC100251059	0.45	0.365	-0.30202779085133646
LOC105142669	0.45	0.365	-0.30202779085133646
LOC105033751	74.795	60.665	-0.30207741599605087
LOC108997641	1.27	1.03	-0.3021838948947304
LOC110614932	2.91	2.36	-0.30223217800652075
LOC110095468	25.545	20.7125	-0.30253922511414527
ATP	142.075	115.19500000000001	-0.3025746145707153
LOC111398934	58.525000000000006	47.45	-0.30264493633729067
LOC111467359	1.2149999999999999	0.985	-0.30276040688796896
LOC111305468	7.6850000000000005	6.23	-0.3028130528232357
LOC101307943	33.93000000000001	27.505000000000003	-0.3028675171332958
LOC102618213	5.595000000000001	4.535	-0.3030355201776296
GapC	0.38249999999999995	0.31	-0.3031906502051225
LOC103408496	4.615	3.74	-0.3032923046207945
LOC110425265	23.700000000000003	19.205	-0.3034050810069618
LOC107403430	26.86	21.765	-0.303449272066104
LOC110770595	4.955	4.015	-0.30348500150234575
LOC101296148	3.1100000000000003	2.52	-0.3034907380217737
LOC110774491	296.1	239.905	-0.30362126338087514
LOC110797901	33.68	27.285	-0.30378408465409285
LOC8284365	3.66	2.965	-0.30381145134198406
LOC100261338	2.185	1.77	-0.30388376460806626
LOC108479942	16.19	13.115	-0.30388515714440484
LOC100241088	1.395	1.13	-0.30394210688291257
LOC18605547	10.84	8.78	-0.3040718805924012
LOC100823552	39.19499999999999	31.744999999999997	-0.30414023881681934
LOC109008855	48.769999999999996	39.5	-0.3041413121417234
LOC18776437	0.71	0.575	-0.3042565914910502
LOC103340184	0.9450000000000001	0.765	-0.30485422231439435
LOC108456214	35.305	28.58	-0.3048665907159532
LOC109001295	15.274999999999999	12.365	-0.3049101180885753
LOC102631243	17.475	14.145	-0.3050002594309169
LOC108345538	16.66	13.485	-0.305032858741115
LOC100253689	11.49	9.3	-0.30507614708314945
LOC102586445	16.29	13.184999999999999	-0.30508901180477155
LOC105631199	8.705	7.045	-0.305244552290407
LOC100260049	48.985	39.64	-0.3053830708092757
LOC105134922	6.1850000000000005	5.005	-0.30540347114670896
LOC109949788	2.83	2.29	-0.3054543345233849
LOC101508574	11.21	9.07	-0.3056117919117587
LOC107858822	3.09	2.5	-0.30567863305591003
LOC100245694	7.75	6.27	-0.3057308234188634
LOC110666829	4.555	3.6849999999999996	-0.30578635993002
LOC100248517	78.34	63.375	-0.3058352818240789
LOC110638889	1.23	0.9950000000000001	-0.3058896077738752
LOC8270804	6.305	5.1	-0.3059990694056025
LOC110426285	15.605	12.620000000000001	-0.3062964250693334
LOC108209823	10.56	8.540000000000001	-0.30630182742296946
LOC109804441	1.62	1.31	-0.30642679060589
LOC101262731	1.88	1.52	-0.30666115648366477
LOC18611851	11.615	9.39	-0.30679206172303763
LOC104421585	3.575	2.89	-0.3068736535137269
LOC110115760	36.504999999999995	29.509999999999998	-0.3068901497774962
LOC111290622	43.39	35.075	-0.3069194744272446
LOC111278777	3.835	3.1	-0.3069582730348911
LOC109708402	0.6	0.485	-0.3069771832852383
LOC101312458	30.625	24.755000000000003	-0.30698988364460905
LOC110426340	15.254999999999999	12.33	-0.3071093577408679
LOC110699155	12.07	9.755	-0.3072118697804619
LOC103993894	20.35	16.445	-0.30737976948382184
LOC111295055	2.3449999999999998	1.895	-0.3073899282494762
FPPS	51.120000000000005	41.31	-0.3073967693889811
LOC101303560	5.705	4.609999999999999	-0.3074600757928893
LOC110909846	4.35	3.515	-0.3074906328780514
LOC102622700	5.99	4.84	-0.3075488982873052
LOC107414791	10.805	8.73	-0.3076454814939653
LOC110610452	64.155	51.825	-0.30791349125054024
LOC108199327	1.975	1.595	-0.3082960552671989
LOC106764079	9.875	7.9750000000000005	-0.3082961944931004
LOC100262841	10.81	8.73	-0.3083129323073503
LOC8278513	15.015	12.125	-0.308419704693727
LOC105644308	9.74	7.865	-0.30847497135500007
LOC110640358	5.505000000000001	4.445	-0.30855908223874207
LOC109009526	9.685	7.82	-0.30858340576984944
LOC105962880	9.5	7.67	-0.3087008994821836
LOC109191166	0.855	0.6900000000000001	-0.30932765460849976
LOC109215981	1.01	0.815	-0.30948298675406327
LOC100247428	2.51	2.025	-0.30976531851575156
LOC105960736	13.035	10.515	-0.3099417062788175
LOC105640514	5.25	4.235	-0.30995538736036976
LOC108996364	42.335	34.15	-0.3099653023798184
LOC109791255	5.87	4.735	-0.30999601872851873
LOC18606132	22.71	18.314999999999998	-0.31030198975396356
LOC104604712	16.25	13.105	-0.31032234316862223
LOC103706439	0.31	0.25	-0.3103390036909929
LOC110745441	0.31	0.25	-0.3103390036909929
ALDOA	0.9299999999999999	0.75	-0.3103397483042011
LOC106754512	174.70499999999998	140.88	-0.3104540820416118
LOC105162529	47.875	38.605000000000004	-0.31048476681463894
LOC110642830	5.965	4.8100000000000005	-0.31048518584862145
LOC104603648	21.665	17.47	-0.3104866123648729
LOC104606172	17.765	14.325	-0.3105025301852264
LOC110634350	33.045	26.645000000000003	-0.31056715217544534
LOC110642865	153.66	123.86500000000001	-0.3109730675773504
LOC111398777	16.060000000000002	12.945	-0.3110769060007243
LOC111373795	6.470000000000001	5.215	-0.31109840581163895
LOC100251275	21.675	17.47	-0.3111523691714791
LOC100264367	1.185	0.9550000000000001	-0.3113141276515216
LOC107421160	3.4	2.74	-0.31135875096824256
LOC8271870	15.35	12.370000000000001	-0.3113931326392811
LOC108465201	2.395	1.93	-0.31142466333567165
LOC18776509	2.0599999999999996	1.6600000000000001	-0.3114609270803856
LOC108227890	14.52	11.7	-0.31153289957687985
LOC105634598	22.43	18.07	-0.31183309870232084
LOC100267776	46.504999999999995	37.465	-0.3118423774226808
LOC100267958	6.147499999999999	4.952500000000001	-0.31184279808014453
LOC109820088	1.62	1.3050000000000002	-0.31194379135394207
LOC111382487	79.035	63.665000000000006	-0.3119912109786937
LOC101259762	2.545	2.05	-0.31204160969091044
LOC107870528	54.315	43.75	-0.3120676541760257
LOC100252244	34.510000000000005	27.794999999999998	-0.3121890815873838
LOC104586688	8.915	7.18	-0.31225091469731414
LOC105165484	9.325	7.51	-0.3122907802377363
LOC110729357	16.875	13.59	-0.3123420253926299
LOC110415209	52.254999999999995	42.08	-0.31243437622401155
LOC108987489	2.85	2.295	-0.31246764322184034
LOC107420940	0.77	0.62	-0.312589777011124
LOC103870773	9.7	7.81	-0.31266216293988525
LOC104449459	55.81	44.93	-0.3128445782671868
chlg	34.459999999999994	27.740000000000002	-0.31295490375938084
LOC110808425	18.05	14.530000000000001	-0.312964114778616
LOC108458049	2160.16	1738.895	-0.3129673538001565
LOC109241100	2.8200000000000003	2.27	-0.3130027411534379
LOC111283992	16.32	13.135000000000002	-0.313224835402359
LOC104826616	2.92	2.35	-0.3133074924759243
LOC100246192	24.66	19.845	-0.31339722320829255
LOC100267159	44.45	35.769999999999996	-0.3134332928459464
LOC18596166	25.884999999999998	20.83	-0.3134534652946276
LOC103940928	5.234999999999999	4.2125	-0.31351278396851195
LOC111299672	49.505	39.835	-0.3135376626115864
LOC103339574	9.8	7.885	-0.31367095845881293
LOC8266335	9.21	7.41	-0.313727575734232
LOC111305221	24.560000000000002	19.759999999999998	-0.3137275995162747
LOC101311795	9.870000000000001	7.94	-0.31391104178352675
LOC110812828	8.64	6.95	-0.3140182939491763
LOC100255482	5.035	4.05	-0.3140698005470907
LOC105768857	44.905	36.12	-0.31407819185242064
LOC105975679	19.64	15.795000000000002	-0.3143269746860814
LOC111405860	11.205	9.01	-0.3145436063298992
NHX2	4.9	3.94	-0.31458604780751614
LOC100258105	1.7850000000000001	1.435	-0.314873140223654
LOC103950514	3.135	2.52	-0.3150415969939361
LOC102623417	6.445	5.18	-0.31522820600972534
LOC111369351	31.424999999999997	25.255	-0.3153436916606925
LOC102609169	7.225	5.805	-0.3157014716771792
LOC100254630	5.8	4.66	-0.3157228845099797
LOC105640716	11.93	9.585	-0.3157436764411774
LOC105630309	1.855	1.49	-0.3161066656402273
LOC105642316	3.835	3.08	-0.31629613459224465
LOC102616929	17.27	13.870000000000001	-0.3163002747274587
LOC105155657	14.015	11.254999999999999	-0.3164056623351049
LOC109817505	20.384999999999998	16.37	-0.31645361765635444
LOC18592800	7.994999999999999	6.42	-0.31652469208884243
LOC100264328	21.015	16.875	-0.3165319374841078
LOC103424236	25.025	20.095	-0.31653347752103095
LOC100257013	7.715	6.195	-0.31656182854829373
LOC105169909	4.0600000000000005	3.26	-0.31660767575323806
COI1	16.265	13.059999999999999	-0.31661590372736453
LOC18789946	0.355	0.28500000000000003	-0.31685610718492696
LOC104827252	1.445	1.1600000000000001	-0.3169444420755483
Acsl5	0.5449999999999999	0.4375	-0.31697256250413686
LOC109002064	0.38	0.305	-0.3171892423016801
LOC103321231	10.105	8.11	-0.31729546704200057
LOC18588366	19.645	15.765	-0.3174369797011045
LOC109232915	2.455	1.9700000000000002	-0.3175272501816961
LOC110662256	5.01	4.02	-0.3176150311000143
LOC110617283	7.635	6.125	-0.31791826632297104
LOC111391824	0.96	0.77	-0.3181755892040997
LOC109798020	30.01	24.07	-0.3182071652601262
LOC105125466	9.850000000000001	7.9	-0.31827103512615357
LOC100250388	3.4850000000000003	2.795	-0.31831027082805713
LOC100249540	20.4	16.36	-0.31839638645316165
LOC111289600	8.23	6.6	-0.3184263628827469
LOC110637812	25.08	20.11	-0.3186242522802323
LOC110895905	46.61	37.370000000000005	-0.31875894150497763
LOC8259863	28.695	23.005000000000003	-0.3188519055286646
LOC110667008	3.53	2.83	-0.3188660293485755
LOC110409283	6.705	5.375	-0.3189725241863261
LOC102617407	3.6799999999999997	2.95	-0.3189907147953682
GH5BG1	2.4699999999999998	1.98	-0.31901046695833585
LOC100263200	1.2850000000000001	1.03	-0.31912374405598226
LOC18599016	1.31	1.05	-0.3191772111702089
LOC110642823	4.785	3.835	-0.31929227229510915
LOC105639237	2.065	1.6549999999999998	-0.3193103915349305
LOC100261889	10.27	8.23	-0.3194718110761193
LOC111312083	23.585	18.9	-0.31948335125811694
LOC8288369	17.915	14.355	-0.31961469303233897
ABAT	1.6099999999999999	1.29	-0.31968940040714544
LOC104906317	16.595	13.295	-0.31986483064205284
LOC101262236	3.57	2.8600000000000003	-0.3199088269281741
LOC100267779	7.6899999999999995	6.16	-0.32005320066982884
LOC111379965	14.745	11.809999999999999	-0.3202168333488146
LOC109211485	6.404999999999999	5.13	-0.32023968875262615
LOC103987736	58.035	46.480000000000004	-0.32031315457984505
LOC107614447	5.9	4.725	-0.3204005643330798
LOC108993398	28.740000000000002	23.015	-0.3204856067466182
LOC101308439	3.865	3.095	-0.3205289118449577
LOC100254904	4.115	3.295	-0.3206138781640605
LOC111431044	9.78	7.83	-0.3208221209237871
LOC110865616	67.78999999999999	54.269999999999996	-0.3209175568065013
LOC100258243	3.9350000000000005	3.1500000000000004	-0.3210117157533305
LOC100242296	8.615	6.895	-0.32130020293626427
LOC18608076	21.3675	17.1	-0.3214217804218123
LOC109008032	19.745	15.8	-0.3215627911524197
LOC110655988	13.655000000000001	10.925	-0.32179600797610547
TM6	0.25	0.2	-0.3219266521988132
LOC110658983	0.625	0.5	-0.32192751781038464
LOC111375092	1.325	1.06	-0.32192782268098186
LOC110615207	1.725	1.38	-0.32192788580126114
LOC110727042	2.95	2.36	-0.32192797262511763
LOC110414697	9.025	7.220000000000001	-0.3219280549235156
LOC100248921	10.875	8.7	-0.3219280617219627
LOC111446649	13.25	10.600000000000001	-0.3219280676667033
LOC105958590	391.24	312.975	-0.32200645533477124
LOC107765812	62.685	50.144999999999996	-0.32201439794953596
LOC102610309	10.465	8.37	-0.3222727491994282
LOC107417769	36.125	28.89	-0.3224273737094601
LOC100246137	2.745	2.195	-0.32258507777760287
LOC110601790	7.859999999999999	6.285	-0.3226165218413422
LOC110821856	2.045	1.635	-0.32281003053582324
LOC107828457	12.835	10.26	-0.3230525367580127
LOC100258101	7.875	6.295	-0.32307349957389897
LOC104881127	3.81	3.045	-0.3233486744556587
LOC105167913	5.85	4.675	-0.323470197712447
LOC18773411	15.085	12.055	-0.3234830215058289
LOC107789705	11.525	9.21	-0.32349365776056815
LOC107424184	13.76	10.995	-0.3236328394804183
LOC103950646	8.41	6.72	-0.32364452433481666
LOC105174828	6.8100000000000005	5.4399999999999995	-0.32404809340993856
LOC102614913	9.27	7.404999999999999	-0.3240695641400714
LOC100251093	5.865	4.6850000000000005	-0.32408199841396634
LOC111401204	462.225	369.20500000000004	-0.32417320006639305
LOC104592908	6.234999999999999	4.9799999999999995	-0.3242437594503345
LOC18590659	11.719999999999999	9.36	-0.3243921038016072
LOC103964195	12.415	9.915	-0.32439955464749065
LOC110661121	19.165	15.305	-0.32447093428813056
LOC110616566	4.9399999999999995	3.945	-0.32448566791260136
LOC100263937	14.77	11.795	-0.32449438288859833
LOC8285038	6.08	4.855	-0.3245999681532247
LOC110684920	10.52	8.4	-0.32467343701508555
LOC111488174	72.86500000000001	58.18	-0.32470269484867836
LOC100255417	6.82	5.445	-0.3248396368883698
LOC110609380	11.2	8.940000000000001	-0.3251519631984247
LOC109000364	3.27	2.61	-0.32524071736265997
HDR	150.19	119.86999999999999	-0.32531811661151483
LOC107879906	0.52	0.415	-0.325399584835636
LOC109018331	10.64	8.49	-0.3256616576110495
LOC103950925	6.21	4.955	-0.3257081521926028
LOC108814345	16.130000000000003	12.870000000000001	-0.3257343622791519
LOC111314369	2.325	1.855	-0.3258113721554873
LOC100251825	22.604999999999997	18.035	-0.325842478359174
LOC108993168	60.865	48.56	-0.3258444271021701
LOC107824262	15.7	12.525	-0.32595393240259135
LOC110602481	0.44499999999999995	0.355	-0.325985489545432
LOC103957534	7.785	6.21	-0.3261037238578025
LOC100243898	8.045	6.415	-0.3266431100679243
LOC108199579	17.369999999999997	13.850000000000001	-0.32671175666484575
LOC107953960	19.96	15.915000000000001	-0.3267245453306331
LOC105133155	32.629999999999995	26.015	-0.3268552688726565
LOC108985345	11.120000000000001	8.865	-0.3269642188230275
LOC110786407	42.92	34.215	-0.3270211201712411
LOC107873027	7.42	5.915	-0.32704096880982914
LOC107930125	1.7	1.355	-0.3272416787085279
LOC103329014	4.21	3.355	-0.32750737953571857
LOC105115507	0.64	0.51	-0.3275740834267123
LOC100263412	4.775	3.8049999999999997	-0.32760420239697313
LOC103328352	10.14	8.08	-0.3276304179778009
LOC104100892	4.085	3.2550000000000003	-0.32767844492471043
LOC18783703	10.015	7.98	-0.32770173285493764
LOC18600603	28.369999999999997	22.605	-0.32772421998627427
LOC100786088	21.895	17.445	-0.3277878354501771
LOC110106043	17.83	14.205	-0.32790785078688556
LOC110664473	63.095	50.265	-0.32797148942941967
LOC102591369	0.29500000000000004	0.23500000000000001	-0.32805294905280735
LOC110634720	21.33	16.990000000000002	-0.32819809587888604
LOC107427977	3.17	2.525	-0.3281993362447646
LOC110759916	32.055	25.53	-0.32835585947091894
LOC105032738	1.325	1.055	-0.32874908208660847
LOC105634958	15.765	12.55	-0.3290377824019521
APX-2	39.01	31.049999999999997	-0.3292507204358079
LOC105650181	0.245	0.195	-0.32930611537499294
LOC106768329	0.245	0.195	-0.32930611537499294
LOC110654642	12.2	9.71	-0.32933791670647683
LOC100251769	4.285	3.41	-0.32952337869558257
LOC111407978	15.3	12.175	-0.3296098564075924
LOC100250492	5.335	4.245	-0.3297236478347258
LOC107481060	2.0549999999999997	1.635	-0.3298475778427937
LOC102610103	1.125	0.895	-0.3299650843989366
rps3	0.22000000000000003	0.175	-0.33014691543405056
LOC100264840	6.5	5.17	-0.3302753805027103
LOC101773985	20.009999999999998	15.915	-0.3303339917185058
LOC103324454	24.04	19.119999999999997	-0.3303543572879491
LOC111376637	7.835000000000001	6.23	-0.3307010640110051
